"Object_type","Activity_type","facility","host","user.agent","created_timestamp","time_dif","uri","message","webError","user","user_name","type","severity","id","File_Size","seq_numbers"
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:43:17",111,NA,"normal.719",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0719",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:48:29",312,NA,"normal.720",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0720",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:50:34",125,NA,"normal.721",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0721",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:53:41",187,NA,"normal.722",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0722",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:53:43",2,NA,"normal.723",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0723",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:53:59",16,NA,"normal.724",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0724",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:55:17",78,NA,"normal.725.seq52",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0725",9620168,52
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:55:26",9,NA,"normal.726",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0726",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T10:58:08",162,NA,"normal.727",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0727",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:00:51",51,NA,"normal.728",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0728",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:15:53",902,NA,"normal.729.seq51",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0729",6217068,51
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:21:38",345,NA,"normal.730.seq51",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0730",5355017,51
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:22:26",48,NA,"normal.731",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0731",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:23:35",69,NA,"normal.732",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0732",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:26:01",146,NA,"normal.733",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0733",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:26:37",36,NA,"normal.734",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0734",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:28:23",106,NA,"normal.735",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0735",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:29:47",84,NA,"normal.736",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0736",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:30:55",68,NA,"normal.737",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0737",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:35:42",287,NA,"normal.738",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0738",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:35:48",6,NA,"normal.739",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0739",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:36:18",30,NA,"normal.740",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0740",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:36:57",39,NA,"normal.741.seq53",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0741",10858695,53
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:39:23",146,NA,"normal.742.seq53",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0742",10580505,53
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:39:24",1,NA,"normal.743",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0743",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T11:46:24",420,NA,"normal.744",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0744",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:00:34",34,NA,"normal.745",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0745",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:02:00",86,NA,"normal.746.seq52",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0746",5859228,52
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:02:27",27,NA,"normal.747",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0747",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:06:34",247,NA,"normal.748",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0748",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:06:35",1,NA,"normal.749",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0749",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:06:41",6,NA,"normal.750",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0750",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:07:08",27,NA,"normal.751.seq54",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0751",9421645,54
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:07:29",21,NA,"normal.752",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0752",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T12:09:52",143,NA,"normal.753",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0753",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:06:08",368,NA,"normal.754",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0754",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:12:19",371,NA,"normal.755",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0755",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:12:46",27,NA,"normal.756",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0756",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:25:24",758,NA,"normal.757.seq53",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0757",6855879,53
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:35:03",579,NA,"normal.758.seq53",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0758",5626361,53
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:36:12",69,NA,"normal.759",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0759",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:37:11",59,NA,"normal.760",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0760",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:38:32",81,NA,"normal.761",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0761",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:42:28",236,NA,"normal.762",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0762",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:48:32",364,NA,"normal.763",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0763",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:48:33",1,NA,"normal.764",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0764",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:52:47",254,NA,"normal.765",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0765",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T13:52:47",0,NA,"normal.766",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0766",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:00:05",438,NA,"normal.767",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0767",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:02:26",146,NA,"normal.768",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0768",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:05:24",319,NA,"normal.769.seq55",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0769",8149868,55
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:09:43",437,NA,"normal.770.seq54",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0770",6262718,54
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:11:52",129,NA,"normal.771",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0771",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:16:58",306,NA,"normal.772",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0772",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:18:18",80,NA,"normal.773",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0773",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:19:06",822,NA,"normal.774.seq56",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0774",9363107,56
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:19:11",5,NA,"normal.775",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0775",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T14:19:50",39,NA,"normal.776",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0776",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:09:14",554,NA,"normal.777",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0777",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:09:41",3083,NA,"normal.778",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0778",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:09:56",42,NA,"normal.779",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0779",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:10:31",50,NA,"normal.780",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0780",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:10:45",14,NA,"normal.781",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0781",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:36:24",1539,NA,"normal.782.seq57",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0782",8757555,57
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:37:23",59,NA,"normal.783",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0783",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:42:02",279,NA,"normal.784",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0784",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:48:19",2303,NA,"normal.785.seq55",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0785",6335603,55
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:50:53",154,NA,"normal.786.seq55",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0786",6019124,55
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:53:35",162,NA,"normal.787",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0787",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:55:41",126,NA,"normal.788",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0788",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T15:57:21",100,NA,"normal.789",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0789",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T16:02:37",157,NA,"normal.790",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0790",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T16:06:09",528,NA,"normal.791",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0791",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T16:12:38",389,NA,"normal.792",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0792",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-09T16:19:47",1030,NA,"normal.793",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0793",0,NA
